Nama_Makanan,Produsen,Porsi,Energi (kkal),Protein (g),Karbohidrat (g),Lemak (g),Gula (g),Natrium (mg),Serat (g),Persentase_AKG_Energi,Persentase_AKG_Protein,Persentase_AKG_Karbohidrat,Persentase_AKG_Lemak,Persentase_AKG_Natrium,Lemak_Jenuh,Natrium,Protein,Karbohidrat_Total,Energi,Lemak_Total,Serat_Pangan,% AKG Energi,% AKG Protein,% AKG Lemak,% AKG Karbohidrat,% AKG Gula
Kue ku temu,Tidak Diketahui,0.5,214.0,3.5,49.6,0.2,0.0,0.0,0.0,9.95,5.83,15.26,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.953488372093023,5.833333333333333,0.2985074626865672,15.261538461538462,0.0
Coklat Ferrero rocher,PT. Ferrero Rocher,1.0,238.0,3.0,18.0,16.0,15.0,0.0,1.0,11.07,5.0,5.54,23.88,0.0,0.0,0.0,0.0,6.0,12.0,24.0,0.0,11.069767441860465,5.0,23.88059701492537,5.538461538461538,30.0
Outback steackhouse outback special,Tidak Diketahui,51.0,280.0,51.0,0.0,9.0,0.0,0.0,0.0,13.02,85.0,0.0,13.43,0.0,0.0,0.0,85.0,0.0,14.0,14.0,0.0,13.023255813953488,85.0,13.432835820895523,0.0,0.0
The coffe bean & tea leaf mocha ice blended drink,Tidak Diketahui,11.0,350.0,11.0,67.0,7.0,15.0,0.0,0.0,16.28,18.33,20.62,10.45,0.0,0.0,0.0,19.0,21.0,17.0,0.0,0.0,16.27906976744186,18.333333333333332,10.44776119402985,20.615384615384617,30.0
Indomie goreng,PT. Indofood CBP Sukses Makmur Tbk.,2.0,380.0,8.0,54.0,14.0,8.0,0.0,2.0,17.67,13.33,16.62,20.9,0.0,0.0,0.0,0.0,17.0,18.0,21.0,0.0,17.674418604651162,13.333333333333334,20.8955223880597,16.615384615384617,16.0
Nestle nestum,PT. Nestle Indonesia,1.0,130.0,3.0,27.0,1.5,9.0,0.0,1.0,6.05,5.0,8.31,2.24,0.0,0.0,0.0,5.0,9.0,7.0,0.0,0.0,6.046511627906977,5.0,2.2388059701492535,8.307692307692308,18.0
Jagung nasi, mentah,1.8,0.3,65.25,8.8,31.5,0.5,0.0,2.0,6.2,16.6,14.67,24.46,0.75,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.013953488372093023,108.74999999999999,47.01492537313433,2.707692307692308,1.0
Indofood cap enak (kental manis),PT. Indofood indonesia,2.0,120.0,1.0,21.0,4.0,15.0,0.0,2.0,5.58,1.67,6.46,5.97,0.0,0.0,0.0,0.0,7.0,0.0,6.0,7.0,5.5813953488372094,1.6666666666666667,5.970149253731343,6.461538461538462,30.0
Pastel,Tidak Diketahui,1.5,307.0,4.5,42.4,13.3,0.0,0.0,0.0,14.28,7.5,13.05,19.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.27906976744186,7.5,19.850746268656717,13.046153846153846,0.0
Momogi Bintang Coklat,PT. Sari Murni Abadi,1.0,50.0,1.0,6.0,3.0,0.0,20.0,0.0,2.33,1.67,1.85,4.48,1.33,0.0,0.0,0.0,2.0,3.0,5.0,0.0,2.3255813953488373,1.6666666666666667,4.477611940298507,1.8461538461538463,0.0
King's Fisher sarden goreng balado,PT. Bali Maya Permai Food Canning Industry,8.0,120.0,8.0,4.0,8.0,0.0,0.0,0.0,5.58,13.33,1.23,11.94,0.0,0.0,0.0,14.0,0.0,6.0,12.0,0.0,5.5813953488372094,13.333333333333334,11.940298507462686,1.2307692307692308,0.0
Kewpie Caesar,Tidak Diketahui,1.0,70.0,1.0,3.0,6.0,0.0,190.0,0.0,3.26,1.67,0.92,8.96,12.67,0.0,13.0,0.0,0.0,4.0,9.0,0.0,3.255813953488372,1.6666666666666667,8.955223880597014,0.9230769230769231,0.0
Getuk singkong,Tidak Diketahui,1.1,204.0,0.5,47.4,1.4,0.0,0.0,0.8,9.49,0.83,14.58,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.488372093023257,0.8333333333333334,2.08955223880597,14.584615384615384,0.0
Kenari banda,Tidak Diketahui,3.2,567.5,13.9,13.7,31.5,0.0,11.0,0.0,28.65,23.17,4.22,83.88,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395348837209305,23.166666666666664,47.01492537313433,4.2153846153846155,0.0
Indomie ayam geprek,PT. Indofood CBP Sukses Makmur Tbk.,3.0,410.0,9.0,49.0,20.0,6.0,0.0,3.0,19.07,15.0,15.08,29.85,0.0,0.0,0.0,0.0,16.0,20.0,30.0,0.0,19.069767441860467,15.0,29.850746268656714,15.076923076923077,12.0
Oncom kacang tanah pepes,Tidak Diketahui,4.8,132.0,11.7,13.7,3.8,0.0,0.0,3.1,6.14,19.5,4.22,5.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.1395348837209305,19.499999999999996,5.671641791044776,4.2153846153846155,0.0
PT. Ultrajaya Milk Industry, Tbk,1.8,6.0,65.25,6.0,9.0,6.0,0.0,40.0,0.0,5.58,10.0,2.77,8.96,2.67,0.0,0.0,10.0,0.0,6.0,9.0,0.27906976744186046,108.74999999999999,13.432835820895523,1.8461538461538463,12.0
Putri hijau,Tidak Diketahui,0.5,189.0,5.4,37.2,2.1,0.0,0.0,0.0,8.79,9.0,11.45,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.790697674418604,9.000000000000002,3.134328358208956,11.446153846153848,0.0
Nestle Milo 3in1 Activ-Go (Malt),PT. Nestle Indonesia,1.0,140.0,4.0,25.0,3.0,0.0,80.0,1.0,6.51,6.67,7.69,4.48,5.33,10.0,0.0,7.0,8.0,0.0,0.0,0.0,6.511627906976744,6.666666666666667,4.477611940298507,7.6923076923076925,0.0
Tiwul Instan,Tidak Diketahui,2.7,395.0,3.2,76.5,8.5,0.0,377.0,4.2,18.37,5.33,23.54,12.69,25.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.372093023255815,5.333333333333334,12.686567164179104,23.53846153846154,0.0
Hofa / Ubi hutan, segar,1.8,0.9,65.25,1.2,29.5,0.5,0.0,3.0,3.4,5.91,2.0,9.08,0.75,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,108.74999999999999,44.02985074626866,0.3692307692307692,1.0
Lanting getuk,Tidak Diketahui,3.8,422.0,0.9,80.4,10.8,0.0,0.0,1.4,19.63,1.5,24.74,16.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.627906976744185,1.5000000000000002,16.119402985074625,24.73846153846154,0.0
Telur ayam ras / telor ayam ras , segar,1.8,0.8,65.25,12.4,0.7,10.8,0.0,142.0,0.0,7.16,20.67,0.22,16.12,9.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0372093023255814,108.74999999999999,1.044776119402985,3.8153846153846156,21.6
Daun Kenikir, segar,1.8,1.7,45.0,3.7,6.6,0.5,0.0,6.0,5.8,2.09,6.17,2.03,0.75,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,75.0,9.850746268656716,1.1384615384615386,1.0
Oncom,Tidak Diketahui,1.4,187.0,13.0,22.6,6.0,0.0,0.0,0.0,8.7,21.67,6.95,8.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.69767441860465,21.666666666666668,8.955223880597014,6.953846153846155,0.0
Gadung , ubi,1.8,100.0,0.9,81.80000000000001,0.9,15.0,0.3,0.0,8.0,2.1,4.65,1.5,7.23,0.45,0.53,0.0,0.0,0.0,0.0,0.0,4.651162790697675,1.5000000000000002,1.3432835820895521,25.169230769230772,30.0
Nasi minyak,Tidak Diketahui,1.1,207.0,3.5,37.1,5.0,0.0,74.0,0.8,9.63,5.83,11.42,7.46,4.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.627906976744185,5.833333333333333,7.462686567164178,11.415384615384616,0.0
Starbucks green tea frappuccino (whole milk),Tidak Diketahui,5.0,320.0,5.0,64.0,4.5,0.0,0.0,0.0,14.88,8.33,19.69,6.72,0.0,0.0,0.0,9.0,20.0,15.0,0.0,0.0,14.883720930232558,8.333333333333332,6.7164179104477615,19.692307692307693,0.0
Kue Kelepon,Tidak Diketahui,1.2,215.0,3.7,41.8,3.7,0.0,0.0,1.0,10.0,6.17,12.86,5.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,6.166666666666667,5.522388059701493,12.86153846153846,0.0
ABC Selera pedas hot gulai chicken,PT. Heinz ABC Indonesia,21.0,270.0,7.0,34.0,12.0,1.0,0.0,21.0,12.56,11.67,10.46,17.91,0.0,0.0,0.0,0.0,0.0,13.0,18.0,70.0,12.558139534883722,11.666666666666666,17.91044776119403,10.461538461538462,2.0
Royco sup krim jagung,Tidak Diketahui,1.0,70.0,1.0,11.0,2.0,4.0,380.0,0.0,3.26,1.67,3.38,2.99,25.33,0.0,26.0,0.0,4.0,4.0,0.0,0.0,3.255813953488372,1.6666666666666667,2.9850746268656714,3.3846153846153846,8.0
BANGO Kecap Manis Light,Tidak Diketahui,0.0,40.0,0.0,10.0,0.0,8.0,140.0,0.0,1.86,0.0,3.08,0.0,9.33,0.0,10.0,0.0,4.0,2.0,0.0,0.0,1.8604651162790697,0.0,0.0,3.076923076923077,16.0
Happy Tos Tortilla Chips,PT. Sinar Kencana Agung,1.0,60.0,2.0,16.0,7.0,1.0,125.0,1.0,6.05,3.33,4.92,10.45,8.33,15.0,9.0,0.0,0.0,0.0,11.0,0.0,2.7906976744186047,3.3333333333333335,10.44776119402985,4.923076923076923,2.0
super bubur rasa ayam,PT. DELIFOOD SENTOSA CORPINDO,3.0,170.0,3.0,32.0,3.0,0.0,840.0,0.0,7.91,5.0,9.85,4.48,56.0,0.0,56.0,0.0,10.0,8.0,0.0,0.0,7.906976744186046,5.0,4.477611940298507,9.846153846153847,0.0
Yoshinoya Veggie beef bowl (Large bowl),Tidak Diketahui,9.0,567.5,35.0,81.80000000000001,29.0,8.0,0.0,9.0,44.65,58.33,43.38,43.28,0.0,0.0,0.0,59.0,44.0,45.0,0.0,0.0,26.395348837209305,58.333333333333336,43.28358208955223,25.169230769230772,16.0
Intip goreng,Tidak Diketahui,2.0,474.0,7.6,62.3,21.6,0.0,0.0,1.2,22.05,12.67,19.17,32.24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.046511627906977,12.666666666666664,32.23880597014925,19.16923076923077,0.0
Daun pohpohan, segar,1.8,2.4,37.0,2.5,6.9,0.8,0.0,0.0,2.6,1.72,4.17,2.12,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11162790697674418,61.66666666666667,10.298507462686569,0.7692307692307693,1.6
Suki Rasa Ayam Kecap,PT. Siantar Top Tbk,2.0,100.0,2.0,13.0,4.0,1.0,240.0,0.0,4.65,3.33,4.0,5.97,16.0,0.0,16.0,0.0,0.0,5.0,6.0,0.0,4.651162790697675,3.3333333333333335,5.970149253731343,4.0,2.0
Soto betawi, masakan,1.8,1.3,65.25,2.5,11.5,8.8,0.0,0.0,0.5,6.28,4.17,3.54,13.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06046511627906977,108.74999999999999,17.16417910447761,0.7692307692307693,17.6
Selada air,segar,1.8,1.2,17.0,3.1,2.2,0.2,0.0,65.0,0.7,0.79,5.17,0.68,0.3,4.33,0.0,0.0,0.0,0.0,0.0,0.0,0.05581395348837209,28.333333333333332,3.2835820895522394,0.9538461538461539,0.4
Mie Sedaap baso spesial,PT. Indofood Sukses Makmur,6.0,340.0,9.0,47.0,13.0,2.0,0.0,6.0,15.81,15.0,14.46,19.4,0.0,0.0,0.0,0.0,0.0,16.0,20.0,20.0,15.813953488372093,15.0,19.402985074626866,14.461538461538462,4.0
Naraya melon seed,PT. Interfood sukses jasindo,6.0,130.0,6.0,2.0,10.0,0.0,180.0,0.0,6.05,10.0,0.62,14.93,12.0,0.0,12.0,10.0,0.0,0.0,15.0,0.0,6.046511627906977,10.0,14.925373134328357,0.6153846153846154,0.0
Pepare ular, segar,1.8,0.3,19.0,0.6,3.9,0.1,0.0,130.0,1.0,0.88,1.0,1.2,0.15,8.67,0.0,0.0,0.0,0.0,0.0,0.0,0.013953488372093023,31.666666666666664,5.820895522388059,0.1846153846153846,0.2
Kaburan, ubi,1.8,100.0,0.5,81.80000000000001,1.0,15.0,0.2,0.0,10.0,0.7,6.19,1.67,9.91,0.3,0.67,0.0,0.0,0.0,0.0,0.0,4.651162790697675,0.8333333333333334,1.4925373134328357,25.169230769230772,30.0
You C1000 vitamin lemon,PT. Djojonegoro,0.0,567.5,0.0,16.0,0.0,15.0,0.0,0.0,32.56,0.0,4.92,0.0,0.0,0.0,0.0,0.0,5.0,33.0,0.0,0.0,26.395348837209305,0.0,0.0,4.923076923076923,30.0
Kopi Good day the original,PT. Santos jaya abadi,1.0,90.0,1.0,16.0,2.5,13.0,0.0,1.0,4.19,1.67,4.92,3.73,0.0,0.0,0.0,0.0,5.0,5.0,4.0,0.0,4.186046511627907,1.6666666666666667,3.731343283582089,4.923076923076923,26.0
Naraya Coklat Cookies,Tidak Diketahui,1.0,50.0,1.0,6.0,3.0,0.0,45.0,0.0,2.33,1.67,1.85,4.48,3.0,0.0,3.0,0.0,0.0,3.0,5.0,0.0,2.3255813953488373,1.6666666666666667,4.477611940298507,1.8461538461538463,0.0
Susu On gold standard whey,PT. Optimum Nutrition,0.5,120.0,20.0,3.0,1.8,1.6,0.0,0.5,5.58,33.33,0.92,2.69,0.0,0.0,0.0,34.0,0.0,6.0,3.0,0.0,5.5813953488372094,33.33333333333333,2.6865671641791042,0.9230769230769231,3.2
Sariroti roti tawar gandum,PT. Nippon Indosari corporindo Tbk,6.0,190.0,6.0,32.0,3.5,2.0,290.0,6.0,8.84,10.0,9.85,5.22,19.33,0.0,20.0,10.0,0.0,0.0,0.0,20.0,8.837209302325581,10.0,5.223880597014925,9.846153846153847,4.0
King's Fisher sarden sambal bangkok,PT. Bali Maya Permai Food Canning Industry,8.0,70.0,8.0,6.0,2.0,0.0,0.0,0.0,3.26,13.33,1.85,2.99,0.0,0.0,0.0,14.0,0.0,4.0,3.0,0.0,3.255813953488372,13.333333333333334,2.9850746268656714,1.8461538461538463,0.0
Ultra Sari Asem Asli,"PT. Ultrajaya Milk Industry, Tbk",0.0,130.0,0.0,32.0,0.0,0.0,0.0,0.0,6.05,0.0,9.85,0.0,0.0,0.0,0.0,0.0,10.0,7.0,0.0,0.0,6.046511627906977,0.0,0.0,9.846153846153847,0.0
Sagu aren segar,Tidak Diketahui,0.1,231.0,0.6,56.6,0.2,0.0,7.0,3.2,10.74,1.0,17.42,0.3,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.744186046511627,1.0,0.2985074626865672,17.415384615384617,0.0
Kelapa tua, daging,1.8,100.0,1.0,81.80000000000001,3.4,14.0,34.7,0.0,3.0,4.7,16.7,5.67,4.31,51.79,0.2,0.0,0.0,0.0,0.0,0.0,4.651162790697675,1.6666666666666667,5.074626865671641,25.169230769230772,28.000000000000004
Koyabu,Tidak Diketahui,0.9,241.0,3.4,47.2,4.3,0.0,0.0,0.0,11.21,5.67,14.52,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.209302325581396,5.666666666666666,6.4179104477611935,14.523076923076925,0.0
Buah kelor,Tidak Diketahui,1.3,38.0,1.5,7.5,0.2,0.0,48.0,3.2,1.77,2.5,2.31,0.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7674418604651163,2.5,0.2985074626865672,2.307692307692308,0.0
Mie Sedaap Cup Mi Kuah Bakso,PT.Wings food,8.0,350.0,8.0,45.0,15.0,0.0,1070.0,0.0,16.28,13.33,13.85,22.39,71.33,0.0,72.0,0.0,0.0,17.0,23.0,0.0,16.27906976744186,13.333333333333334,22.388059701492537,13.846153846153847,0.0
Martabak mesir,Tidak Diketahui,1.1,278.0,5.1,45.0,8.6,0.0,193.0,0.0,12.93,8.5,13.85,12.84,12.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.930232558139535,8.5,12.835820895522387,13.846153846153847,0.0
Encung asam, segar,1.8,1.5,65.25,3.5,17.5,4.5,0.0,0.0,9.3,5.67,5.83,5.38,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06976744186046512,108.74999999999999,26.119402985074625,1.0769230769230769,9.0
Croissant,Tidak Diketahui,1.0,180.0,3.0,21.0,9.0,0.0,0.0,1.0,8.37,5.0,6.46,13.43,0.0,0.0,0.0,0.0,7.0,9.0,14.0,0.0,8.372093023255815,5.0,13.432835820895523,6.461538461538462,0.0
Hokben Tori Ball,Tidak Diketahui,7.0,250.0,7.0,15.0,14.0,0.0,0.0,0.0,11.63,11.67,4.62,20.9,0.0,0.0,0.0,12.0,0.0,12.0,21.0,0.0,11.627906976744185,11.666666666666666,20.8955223880597,4.615384615384616,0.0
Ikan Sunu, segar,1.8,1.1,65.25,13.3,6.7,3.4,0.0,91.0,0.0,5.16,22.17,2.06,5.07,6.07,0.0,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,108.74999999999999,10.0,4.092307692307692,6.800000000000001
Sapi, dideh/darah,1.8,1.4,65.25,21.9,0.0,1.1,0.0,150.0,0.0,4.56,36.5,0.0,1.64,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06511627906976744,108.74999999999999,0.0,6.738461538461538,2.2
Beras ganyong,Tidak Diketahui,0.5,364.0,3.4,81.80000000000001,0.7,0.0,4.0,4.7,16.93,5.67,26.55,1.04,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.930232558139537,5.666666666666666,1.044776119402985,25.169230769230772,0.0
MR.P Cashewnuts,PT. Mitrasatrya Perkasautama,7.0,250.0,7.0,11.0,19.0,0.0,0.0,0.0,11.63,11.67,3.38,28.36,0.0,0.0,0.0,12.0,0.0,12.0,29.0,0.0,11.627906976744185,11.666666666666666,28.35820895522388,3.3846153846153846,0.0
Dodol bali,Tidak Diketahui,1.8,298.0,3.7,65.9,2.1,0.0,0.0,0.4,13.86,6.17,20.28,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.86046511627907,6.166666666666667,3.134328358208956,20.27692307692308,0.0
Susu kambing, segar,1.8,0.9,64.0,4.3,6.6,2.3,0.0,35.0,0.0,2.98,7.17,2.03,3.43,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,106.66666666666667,9.850746268656716,1.323076923076923,4.6
Origo coffe strawberry kopi susu,Tidak Diketahui,2.43,108.0,2.43,12.55,4.34,10.25,0.0,0.0,5.02,4.05,3.86,6.48,0.0,0.0,0.0,5.0,0.0,6.0,7.0,0.0,5.023255813953488,4.05,6.477611940298507,3.861538461538462,20.5
Permen KIS mini assorted,PT. Mayora Indah Tbk.,0.0,30.0,0.0,7.0,0.0,5.0,0.0,0.0,1.4,0.0,2.15,0.0,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.3953488372093024,0.0,0.0,2.1538461538461537,10.0
Telur ayam ras bagian putih, segar,1.8,0.6,50.0,10.8,0.8,0.0,0.0,164.0,0.0,2.33,18.0,0.25,0.0,10.93,0.0,0.0,0.0,0.0,0.0,0.0,0.027906976744186046,83.33333333333334,1.1940298507462688,3.323076923076923,0.0
Pisang ayam, segar,1.8,0.7,65.25,1.1,26.8,0.2,0.0,6.0,4.1,5.58,1.83,8.25,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.03255813953488372,108.74999999999999,40.0,0.3384615384615385,0.4
Pempek adaan, masakan,1.8,1.7,65.25,4.9,27.8,3.0,0.0,488.0,0.0,7.53,8.17,8.55,4.48,32.53,0.0,0.0,0.0,0.0,0.0,0.0,0.07906976744186046,108.74999999999999,41.492537313432834,1.5076923076923079,6.0
Keju kcang tanah (peanut butter),Tidak Diketahui,0.1,567.5,27.0,20.9,31.5,0.0,355.0,1.6,27.44,45.0,6.43,73.13,23.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.395348837209305,45.0,47.01492537313433,6.43076923076923,0.0
Ubi jalar manis, segar,1.8,1.1,65.25,1.5,18.8,0.2,0.0,52.0,0.6,3.86,2.5,5.78,0.3,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0.05116279069767442,108.74999999999999,28.059701492537314,0.46153846153846156,0.4
donat Krispy kreme mini original glazed,Tidak Diketahui,0.3,83.3,1.0,10.0,4.3,4.7,0.0,0.3,3.87,1.67,3.08,6.42,0.0,0.0,0.0,0.0,4.0,4.0,7.0,0.0,3.874418604651163,1.6666666666666667,6.4179104477611935,3.076923076923077,9.4
Sarimi Gelas Rasa Baso Sapi,PT. Indofood CBP Sukses Makmur Tbk,3.0,50.0,2.0,18.0,6.0,2.0,390.0,3.0,6.51,3.33,5.54,8.96,26.0,15.0,26.0,0.0,0.0,0.0,0.0,10.0,2.3255813953488373,3.3333333333333335,8.955223880597014,5.538461538461538,4.0
Dalgona coffe,Tidak Diketahui,9.25,306.0,9.25,52.77,7.05,15.0,0.0,0.0,14.23,15.42,16.24,10.52,0.0,0.0,0.0,16.0,17.0,15.0,0.0,0.0,14.232558139534884,15.416666666666668,10.522388059701493,16.236923076923077,30.0
Lousiana rub (classic wings),Tidak Diketahui,1.0,171.0,15.0,1.0,12.0,0.0,0.0,1.0,7.95,25.0,0.31,17.91,0.0,0.0,0.0,25.0,0.0,8.0,18.0,0.0,7.953488372093023,25.0,17.91044776119403,0.3076923076923077,0.0
Outback steackhouse Ribeye,Tidak Diketahui,58.0,540.0,58.0,0.0,31.5,0.0,0.0,0.0,25.12,96.67,0.0,52.24,0.0,0.0,0.0,97.0,0.0,26.0,53.0,0.0,25.116279069767444,96.66666666666667,47.01492537313433,0.0,0.0
Bonchon Spicy wings,Tidak Diketahui,0.0,567.5,56.0,18.0,31.5,5.0,0.0,0.0,37.21,93.33,5.54,80.6,0.0,0.0,0.0,94.0,0.0,38.0,81.0,0.0,26.395348837209305,93.33333333333333,47.01492537313433,5.538461538461538,10.0
Talas bogor kukus,Tidak Diketahui,0.8,120.0,1.5,28.2,0.3,0.0,11.0,0.7,5.58,2.5,8.68,0.45,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5813953488372094,2.5,0.44776119402985076,8.676923076923076,0.0
Maya Sardines Chili sause,PT. Maya Muncar,0.23,180.0,12.08,2.6,2.11,0.0,0.2,0.0,8.37,20.13,0.8,3.15,0.01,0.0,0.0,21.0,0.0,0.0,0.0,0.0,8.372093023255815,20.133333333333333,3.1492537313432836,0.8,0.0
Cempedak, segar,1.8,1.0,65.25,3.0,28.6,0.4,0.0,25.0,3.4,5.4,5.0,8.8,0.6,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,108.74999999999999,42.68656716417911,0.9230769230769231,0.8
Good Day rock caramello 3 in 1 200g,PT. Santos jaya abadi,1.0,40.0,1.0,14.0,4.5,13.0,100.0,1.0,4.65,1.67,4.31,6.72,6.67,23.0,7.0,0.0,0.0,0.0,7.0,0.0,1.8604651162790697,1.6666666666666667,6.7164179104477615,4.3076923076923075,26.0
PRONAS Sarden saus pedas (425 g),PT. GEMA ISTA RAYA,8.0,80.0,8.0,2.0,4.0,0.0,120.0,0.0,3.72,13.33,0.62,5.97,8.0,13.0,0.0,14.0,0.0,0.0,0.0,0.0,3.7209302325581395,13.333333333333334,5.970149253731343,0.6153846153846154,0.0
Terung belanda, segar,1.8,1.0,52.0,2.1,8.6,1.1,0.0,0.0,1.4,2.42,3.5,2.65,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046511627906976744,86.66666666666667,12.835820895522387,0.6461538461538462,2.2
Chitato,PT. Indofood CBP Sukses Makmur Tbk.,2.0,110.0,2.0,11.0,6.0,0.0,0.0,0.0,5.12,3.33,3.38,8.96,0.0,0.0,0.0,0.0,4.0,6.0,9.0,0.0,5.116279069767442,3.3333333333333335,8.955223880597014,3.3846153846153846,0.0
Rambutan,Tidak Diketahui,0.4,69.0,0.9,18.1,0.1,0.0,16.0,0.8,3.21,1.5,5.57,0.15,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2093023255813953,1.5000000000000002,0.1492537313432836,5.569230769230769,0.0
Beras ketan putih tumbuk, mentah,1.8,0.5,65.25,7.4,31.5,0.8,0.0,3.0,0.4,16.79,12.33,24.12,1.19,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.023255813953488372,108.74999999999999,47.01492537313433,2.2769230769230773,1.6
Sawo Manila,Tidak Diketahui,0.5,92.0,0.5,22.4,1.1,0.0,26.0,9.5,4.28,0.83,6.89,1.64,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.279069767441861,0.8333333333333334,1.6417910447761197,6.892307692307692,0.0
Kerupuk cumi goreng,Tidak Diketahui,3.8,444.0,6.9,71.3,14.6,0.0,837.0,5.0,20.65,11.5,21.94,21.79,55.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.651162790697676,11.5,21.791044776119403,21.93846153846154,0.0
Gemblong,Tidak Diketahui,1.2,274.0,1.7,55.5,5.4,0.0,0.0,2.2,12.74,2.83,17.08,8.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.744186046511627,2.833333333333333,8.059701492537313,17.076923076923077,0.0
Pop mie rasa baso,Tidak Diketahui,3.0,140.0,8.0,47.0,15.0,5.0,720.0,3.0,16.74,13.33,14.46,22.39,48.0,35.0,48.0,0.0,0.0,0.0,23.0,0.0,6.511627906976744,13.333333333333334,22.388059701492537,14.461538461538462,10.0
Soto madura, masakan,1.8,0.9,60.0,3.5,1.3,4.5,0.0,0.0,0.0,2.79,5.83,0.4,6.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04186046511627907,100.0,1.9402985074626864,1.0769230769230769,9.0
Saos tomat,Tidak Diketahui,3.6,110.0,2.0,24.5,0.4,0.0,890.0,0.9,5.12,3.33,7.54,0.6,59.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116279069767442,3.3333333333333335,0.5970149253731344,7.538461538461538,0.0
Sariroti sandwich coklat,PT. Nippon Indosari corporindo Tbk,2.0,150.0,3.0,21.0,6.0,4.0,125.0,2.0,6.98,5.0,6.46,8.96,8.33,0.0,9.0,0.0,0.0,7.0,9.0,0.0,6.976744186046512,5.0,8.955223880597014,6.461538461538462,8.0
Bentul (Komba), talas,1.8,100.0,1.8,81.80000000000001,1.6,15.0,0.7,0.0,0.0,0.7,4.56,2.67,6.43,1.04,0.0,0.0,0.0,0.0,0.0,0.0,4.651162790697675,3.0000000000000004,2.3880597014925375,25.169230769230772,30.0
Sagu manis,Tidak Diketahui,0.6,287.0,0.5,62.4,3.9,0.0,34.0,0.0,13.35,0.83,19.2,5.82,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.348837209302324,0.8333333333333334,5.820895522388059,19.2,0.0
Lemonia Biscuit,PT. Serena Indopangan Industri,1.0,45.0,1.0,13.0,5.0,5.0,50.0,1.0,4.65,1.67,4.0,7.46,3.33,10.0,0.0,0.0,0.0,5.0,8.0,0.0,2.0930232558139537,1.6666666666666667,7.462686567164178,4.0,10.0
Koro loke, biji,1.8,0.6,33.0,2.7,7.9,0.2,0.0,2.0,3.5,1.53,4.5,2.43,0.3,0.13,0.0,0.0,0.0,0.0,0.0,0.0,0.027906976744186046,55.00000000000001,11.791044776119405,0.8307692307692307,0.4
Daun pakis, segar,1.8,1.4,39.0,4.5,6.9,0.4,0.0,20.0,2.0,1.81,7.5,2.12,0.6,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.06511627906976744,65.0,10.298507462686569,1.3846153846153846,0.8
